;genero;idoso;parceiro;dependentes;tempoDeServico;ServicoTelefone;MultiLinhas;ServicoInternet;ServicoSegurancaCyber;ServicoBackup;SeguroDispositivos;ServicoSuporteTecnico;StreamingTV;StreamingFilmes;Contrato;BillingDigital;MetodoPagamento;FaturaMensal;FaturaTotal;NumTickets;NumTicketsTecnico;Churn
2591;Feminino;0.0;Sim;Sim;57.0;Sim;Sim;Fibra óptica;Não;Sim;Não;Não;Sim;Sim;Mensal;Sim;Cheque Eletrônico;100.6;5611.7;0.0;0.0;0
593;Masculino;0.0;Não;Não;30.0;Sim;Não;Fibra óptica;Sim;Sim;Sim;Não;Não;Não;Mensal;Sim;Cartão de Crédito (Automático);;2438.6;0.0;0.0;0
4430;Feminino;0.0;Sim;Sim;32.0;Sim;Não;DSL;Sim;Sim;Não;Sim;Não;Não;Mensal;Não;;61.4;;0.0;0.0;0
3951;Masculino;0.0;Sim;Não;70.0;Sim;Sim;DSL;Sim;Sim;Sim;Sim;Sim;Não;2 Anos;Não;Cheque por Carta;79.15;5536.5;0.0;0.0;0
5029;Feminino;0.0;Sim;Não;7.0;Sim;Não;DSL;;;Não;;Não;Não;Mensal;Sim;Transferência Bancária (Automática);50.3;355.1;5.0;0.0;0
4293;Feminino;0.0;Não;Não;14.0;Sim;Não;Fibra óptica;Não;Não;Não;Não;Sim;Sim;Mensal;Sim;Cheque por Carta;89.8;1129.1;0.0;2.0;1
4572;Feminino;0.0;Sim;Não;60.0;Sim;Sim;Fibra óptica;;Sim;Sim;Não;Sim;Sim;Mensal;Sim;Cheque Eletrônico;;6411.25;0.0;0.0;0
3216;;0.0;Sim;Sim;1.0;Sim;Não;DSL;Não;Não;Sim;Não;Não;Não;Mensal;Não;Cheque por Carta;50.45;50.45;0.0;0.0;1
3223;Masculino;0.0;Sim;Não;3.0;Não;Sem serviço de telefone;DSL;Não;Sim;Não;;Não;Não;Mensal;Não;Cartão de Crédito (Automático);29.8;94.4;0.0;0.0;0
3235;Feminino;0.0;Não;Não;61.0;Não;Sem serviço de telefone;DSL;Sim;Sim;Sim;Sim;Não;;1 Ano;Não;Cartão de Crédito (Automático);43.7;2696.55;0.0;0.0;0
4840;Feminino;1.0;Não;Não;43.0;Não;Sem serviço de telefone;DSL;Sim;Sim;Não;Não;Não;Não;Mensal;Sim;;33.45;1500.25;0.0;0.0;0
5211;Feminino;0.0;;Não;8.0;Sim;Sim;Fibra óptica;Não;Não;Não;Não;Não;Sim;Mensal;Sim;Cheque Eletrônico;84.9;764.95;3.0;0.0;1
4179;Masculino;1.0;Não;Não;12.0;;Sim;Fibra óptica;Não;Não;Não;Não;Não;Não;Mensal;Sim;Cartão de Crédito (Automático);73.3;828.05;0.0;;0
248;Masculino;0.0;Não;Não;1.0;Sim;Não;DSL;Sim;Não;Não;Não;Não;Não;Mensal;Sim;;48.55;48.55;;0.0;1
2653;Feminino;0.0;Sim;Sim;70.0;Sim;Não;DSL;Sim;Não;Não;Sim;Sim;Sim;2 Anos;Não;Cartão de Crédito (Automático);75.35;5437.75;0.0;0.0;0
2534;Masculino;0.0;Sim;Não;69.0;Sim;Sim;Fibra óptica;Sim;Sim;Sim;Sim;Não;Sim;1 Ano;Sim;Cartão de Crédito (Automático);107.2;7317.1;0.0;0.0;0
2888;Feminino;1.0;Não;Sim;-23.0;Sim;Não;Fibra óptica;Não;Não;Não;Não;Não;Não;Mensal;Sim;Cheque Eletrônico;71.0;71;3.0;0.0;1
5891;Masculino;0.0;;Não;;Não;Sem serviço de telefone;DSL;Não;Não;Sim;Não;Sim;Não;1 Ano;Sim;Cheque Eletrônico;41.6;470.6;0.0;1.0;1
1218;Masculino;0.0;Não;Não;24.0;Sim;Sim;Fibra óptica;Não;Sim;Não;Não;Sim;Não;Mensal;Sim;Cartão de Crédito (Automático);90.55;2282.55;0.0;3.0;1
809;Masculino;0.0;Não;Não;1.0;;Não;Fibra óptica;Não;Não;Não;Não;Não;Não;Mensal;Sim;Cheque Eletrônico;69.55;69.55;5.0;;
4219;Feminino;0.0;Não;Não;48.0;Sim;Não;Fibra óptica;Não;Sim;Não;Não;Não;Não;1 Ano;Não;Cheque Eletrônico;75.15;3772.65;0.0;0.0;0
3209;Feminino;0.0;Não;Não;1.0;Sim;Sim;Fibra óptica;Não;Não;Não;Não;Sim;Sim;;Sim;Cheque Eletrônico;93.85;93.85;0.0;0.0;1
2002;Masculino;0.0;Não;Não;54.0;Não;Sem serviço de telefone;DSL;Sim;Não;Não;Sim;Sim;Não;2 Anos;Não;Cartão de Crédito (Automático);45.2;2460.55;1.0;0.0;0
2516;Feminino;1.0;Não;Não;16.0;Sim;Sim;Fibra óptica;Não;Não;Não;Não;Sim;Sim;Mensal;Sim;Cheque Eletrônico;96.4;1581.2;4.0;0.0;1
6950;Feminino;0.0;Sim;Sim;5.0;;Não;DSL;Sim;Não;Não;Não;Não;Não;Mensal;Sim;Cheque por Carta;49.4;232.55;0.0;0.0;0
949;Masculino;0.0;Sim;Sim;35.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;2 Anos;Não;Transferência Bancária (Automática);20.5;759.35;;0.0;0
819;Masculino;0.0;Sim;Não;70.0;Sim;Sim;Fibra óptica;Sim;Sim;Não;Sim;Não;Não;2 Anos;;Cartão de Crédito (Automático);88.0;5986.45;;0.0;0
3247;Feminino;0.0;Não;Não;72.0;Sim;Sim;Fibra óptica;Não;Sim;Sim;Sim;Sim;Sim;2 Anos;Sim;Transferência Bancária (Automática);111.6;8012.75;0.0;0.0;0
5834;Feminino;0.0;;Não;65.0;Sim;;Fibra óptica;Sim;Não;Sim;Não;Sim;Sim;Mensal;Sim;Cheque Eletrônico;105.05;6914.95;0.0;0.0;0
2581;Masculino;0.0;Não;;;Sim;Não;Não;;Sem serviço de internet;Sem serviço de internet;;Sem serviço de internet;Sem serviço de internet;Mensal;Não;Cartão de Crédito (Automático);20.0;198.7;;0.0;0
1856;Feminino;1.0;Não;Não;38.0;Sim;Não;DSL;;Sim;Não;Não;Não;Não;Mensal;Sim;;57.15;2250.65;0.0;3.0;1
2227;Masculino;0.0;Sim;Sim;58.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;1 Ano;Sim;Cheque Eletrônico;-36.0;1108.8;3.0;0.0;0
2840;Feminino;0.0;Sim;Sim;23.0;Sim;Não;Fibra óptica;Sim;Sim;Não;Sim;Não;Não;Mensal;Não;Cheque por Carta;84.4;1936.85;0.0;0.0;0
5250;Masculino;0.0;Não;Não;12.0;Sim;Sim;Fibra óptica;Não;Não;Não;Não;Sim;Sim;Mensal;Não;Cheque Eletrônico;94.55;1173.55;0.0;0.0;0
1812;Masculino;0.0;Sim;;17.0;Sim;Não;Fibra óptica;Não;Não;Sim;Não;Sim;Sim;1 Ano;Sim;Transferência Bancária (Automática);96.65;1588.25;0.0;0.0;0
6131;Feminino;1.0;Não;Não;47.0;Sim;Sim;Fibra óptica;Não;Sim;Não;Sim;Sim;Não;Mensal;Sim;Cheque Eletrônico;95.05;4504.55;0.0;4.0;1
6792;Masculino;0.0;;Não;124.0;Sim;Sim;Não;Sem serviço de internet;Sem serviço de internet;;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;1 Ano;Não;Cheque Eletrônico;24.9;1334;5.0;;1
1443;Masculino;0.0;Sim;Não;3.0;Sim;Não;DSL;Não;Não;Sim;Sim;Não;Não;Mensal;Sim;Cheque por Carta;55.8;154.55;0.0;0.0;0
3958;;0.0;Sim;Não;16.0;Sim;Sim;Fibra óptica;Não;Não;Não;Não;Não;Não;Mensal;Sim;Transferência Bancária (Automática);73.85;1284.2;0.0;1.0;1
4098;Masculino;0.0;Não;Não;1.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Mensal;Sim;Cheque por Carta;20.2;20.2;0.0;0.0;1
1669;Feminino;0.0;;Não;8.0;Sim;Sim;Fibra óptica;Não;Não;;Não;Não;Não;Mensal;Sim;Cartão de Crédito (Automático);74.6;548.9;4.0;0.0;0
3849;Feminino;0.0;Sim;Não;58.0;Sim;Sim;Fibra óptica;Sim;Sim;Sim;Não;Sim;Sim;2 Anos;Sim;Transferência Bancária (Automática);109.45;6144.55;1.0;3.0;1
4858;Masculino;0.0;Sim;Sim;57.0;Sim;Não;DSL;Sim;Sim;Não;Sim;Não;Não;1 Ano;Não;Cheque por Carta;59.6;3509.4;0.0;0.0;0
853;Feminino;;Não;Não;5.0;Sim;Não;DSL;Sim;Não;;Sim;Sim;Não;;Sim;Cheque Eletrônico;64.35;352.65;0.0;0.0;0
4372;Masculino;0.0;;Sim;1.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Mensal;Sim;;20.15;20.15;0.0;0.0;0
3203;Feminino;0.0;Sim;Não;72.0;Sim;Sim;;;Sim;Sim;Sim;Sim;Sim;2 Anos;Não;Transferência Bancária (Automática);88.05;6520.8;0.0;0.0;0
3307;Feminino;0.0;Sim;Sim;;Sim;Sim;DSL;Não;Sim;;Sim;Sim;Sim;2 Anos;Não;Cheque Eletrônico;79.65;3870.3;0.0;0.0;0
2026;Masculino;1.0;Não;Não;71.0;Sim;Sim;Fibra óptica;Não;Sim;Não;Sim;Sim;;1 Ano;Não;Transferência Bancária (Automática);105.75;7382.85;0.0;0.0;0
1726;Masculino;;Sim;Não;30.0;Sim;Sim;DSL;Não;Não;Não;Não;Não;Não;;Não;Cheque Eletrônico;49.9;1441.95;0.0;0.0;0
3931;Feminino;;Sim;Não;25.0;Sim;Não;DSL;Sim;Sim;Não;Sim;Não;Sim;Mensal;Sim;Cheque por Carta;71.05;1837.7;;0.0;0
2690;Masculino;1.0;Sim;Sim;8.0;;Não;Fibra óptica;Não;Não;Não;Não;Sim;Não;Mensal;Sim;Cartão de Crédito (Automático);80.45;;0.0;0.0;1
2630;;0.0;Sim;Não;63.0;Sim;Sim;Fibra óptica;Sim;Não;Não;Sim;Não;Não;2 Anos;Sim;Cartão de Crédito (Automático);84.65;5377.8;0.0;0.0;0
1170;;0.0;Sim;Sim;72.0;Sim;Sim;Fibra óptica;Sim;Sim;Sim;Sim;Sim;Sim;2 Anos;Sim;Cheque Eletrônico;114.0;8093.15;0.0;0.0;0
5870;Masculino;0.0;Sim;Sim;5.0;Sim;Sim;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Mensal;Sim;Transferência Bancária (Automática);25.9;135;0.0;0.0;1
3711;Feminino;0.0;Sim;Sim;55.0;Sim;Sim;DSL;Sim;Sim;Não;Sim;Não;Sim;1 Ano;Sim;;75.75;4264.25;0.0;0.0;0
2175;Feminino;;Não;Não;30.0;Sim;Não;Fibra óptica;Não;Não;Não;;Sim;Não;Mensal;Não;Cheque Eletrônico;85.15;2555.9;0.0;0.0;1
2782;Masculino;0.0;Sim;Sim;;;Sim;DSL;Sim;Não;Sim;Sim;Sim;Sim;2 Anos;Sim;Transferência Bancária (Automática);85.4;3297;0.0;0.0;0
3308;Feminino;0.0;Sim;Não;15.0;;Sim;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;2 Anos;Não;Cheque por Carta;;387.9;;0.0;0
4162;;;Sim;Sim;72.0;Não;Sem serviço de telefone;DSL;Sim;Sim;Sim;Sim;Sim;Sim;2 Anos;Não;Transferência Bancária (Automática);65.7;4575.35;3.0;0.0;0
1172;Feminino;1.0;Sim;Sim;32.0;Sim;Sim;Fibra óptica;Não;Sim;Não;Não;Sim;Sim;Mensal;Sim;Cheque Eletrônico;100.4;3217.65;0.0;0.0;0
1006;Feminino;0.0;Não;;18.0;Sim;Sim;Fibra óptica;Não;Não;Não;Sim;Não;Sim;Mensal;Sim;Cheque Eletrônico;90.1;1612.75;0.0;0.0;1
5059;Feminino;0.0;Não;Não;;Sim;Sim;;Não;Sim;Não;Não;Sim;Sim;Mensal;Sim;Cheque Eletrônico;99.15;3615.6;0.0;3.0;1
1043;Masculino;0.0;Sim;Sim;32.0;Sim;Não;Fibra óptica;Não;Não;Não;Não;Não;Não;Mensal;Sim;Transferência Bancária (Automática);69.75;2347.9;0.0;0.0;1
2831;Feminino;1.0;Sim;Não;12.0;Sim;Sim;Fibra óptica;Não;Sim;Sim;Não;Sim;Não;Mensal;Sim;Cheque Eletrônico;98.1;1060.2;4.0;1.0;1
5428;Feminino;0.0;Sim;Não;9.0;Sim;Não;Fibra óptica;Não;;Não;Não;Sim;Sim;Mensal;Não;Cheque Eletrônico;89.45;853.1;0.0;0.0;1
2277;Masculino;0.0;Não;Não;65.0;Sim;Sim;Fibra óptica;Não;Sim;Sim;Sim;Sim;Sim;Mensal;Sim;Cheque Eletrônico;109.15;6941.2;0.0;6.0;1
6068;Feminino;0.0;Não;;;;Não;DSL;Não;Não;Não;Não;Não;Não;Mensal;Sim;Cheque Eletrônico;;480.6;0.0;0.0;1
80;Feminino;0.0;Não;Sim;1.0;Sim;Não;Fibra óptica;Não;Não;Não;Não;Sim;Não;Mensal;Sim;Cheque Eletrônico;;79.35;2.0;0.0;1
3980;Masculino;0.0;Não;Não;28.0;Sim;Sim;Fibra óptica;Não;Sim;Sim;Não;Sim;;Mensal;Sim;Cheque Eletrônico;105.7;2979.5;3.0;;1
550;Masculino;0.0;Sim;Sim;72.0;Sim;Sim;Fibra óptica;Sim;Sim;Sim;Não;Sim;Sim;2 Anos;Sim;Transferência Bancária (Automática);110.3;7966.9;2.0;0.0;0
89;Masculino;0.0;Sim;Não;29.0;Não;Sem serviço de telefone;DSL;Não;Não;Não;Não;Sim;;Mensal;Não;Cheque por Carta;33.75;;0.0;0.0;0
6484;Masculino;0.0;Não;Não;37.0;Sim;Sim;DSL;Sim;Sim;Sim;Sim;Sim;Sim;1 Ano;Sim;Transferência Bancária (Automática);90.6;3358.65;0.0;0.0;0
3802;Masculino;0.0;Não;Não;1.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Mensal;Não;Cheque por Carta;20.0;20;0.0;0.0;0
5605;Masculino;0.0;Sim;Sim;10.0;Sim;Não;DSL;;Não;Sim;Não;Sim;Não;Mensal;Não;;60.2;563.5;0.0;0.0;0
4512;Feminino;1.0;Não;Não;70.0;Sim;Sim;DSL;Não;Sim;Sim;;Sim;Não;2 Anos;Sim;Transferência Bancária (Automática);75.5;5212.65;0.0;2.0;0
5815;Masculino;1.0;Não;Não;9.0;Sim;Sim;Fibra óptica;Não;Não;Não;Não;Não;Sim;Mensal;Sim;;85.05;746.5;0.0;0.0;1
5454;Feminino;1.0;Sim;Não;1.0;Sim;Não;Fibra óptica;Não;Não;Não;Não;Não;Não;Mensal;Sim;Cheque Eletrônico;69.55;69.55;;0.0;1
3378;Masculino;0.0;Sim;Não;72.0;Sim;Não;DSL;Sim;Sim;Sim;Sim;Sim;Sim;2 Anos;Não;Cheque por Carta;84.45;6033.1;0.0;0.0;0
3777;Feminino;0.0;Sim;Sim;47.0;;Não;;Sem serviço de internet;Sem serviço de internet;;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;2 Anos;Não;;19.3;890.5;1.0;0.0;
4712;Masculino;0.0;Sim;;50.0;Sim;Sim;Fibra óptica;Sim;Sim;Sim;Não;Sim;Sim;1 Ano;Sim;Cheque Eletrônico;108.25;5431.4;1.0;2.0;0
833;Feminino;0.0;Sim;Sim;37.0;Sim;Sim;Fibra óptica;Não;Sim;Não;Não;Sim;Não;;Sim;Cheque Eletrônico;88.8;3340.55;0.0;0.0;0
5651;Feminino;0.0;Sim;Não;42.0;Sim;Sim;Fibra óptica;Não;Não;;Sim;Não;Não;Mensal;Sim;Cheque Eletrônico;84.3;3588.4;0.0;;
3873;Feminino;0.0;;Sim;51.0;Não;Sem serviço de telefone;DSL;;Não;Não;Sim;Não;Não;;Não;Transferência Bancária (Automática);34.2;1782;0.0;0.0;0
6930;Feminino;0.0;Sim;Não;3.0;Sim;Sim;Fibra óptica;Não;Não;Não;Não;Não;Não;Mensal;Sim;Cartão de Crédito (Automático);75.15;;5.0;0.0;1
1634;Masculino;0.0;Sim;Sim;63.0;Não;Sem serviço de telefone;DSL;Sim;Sim;Sim;Não;Sim;;2 Anos;Não;Cheque Eletrônico;;3707.6;0.0;0.0;0
6063;Feminino;0.0;Sim;Sim;70.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;2 Anos;Sim;Cheque por Carta;;1401.4;;0.0;0
602;Feminino;;Sim;Sim;66.0;Sim;Sim;Fibra óptica;Não;Não;Não;Não;Não;Não;1 Ano;Sim;;74.25;4859.25;0.0;0.0;0
3797;Masculino;0.0;Sim;Não;43.0;Sim;Sim;DSL;Sim;Não;Sim;Não;Sim;Sim;1 Ano;Sim;Cheque Eletrônico;80.2;3581.6;4.0;;0
3691;Feminino;0.0;Sim;Não;40.0;Sim;Sim;DSL;Não;Sim;Não;Não;Sim;Não;1 Ano;Não;Transferência Bancária (Automática);63.9;2635;0.0;0.0;0
1820;Feminino;0.0;Sim;Não;6.0;;Não;DSL;Não;Não;Não;;Não;;Mensal;Não;Cheque por Carta;45.65;323.45;0.0;0.0;0
3366;Masculino;0.0;Sim;Não;31.0;Sim;Não;;Não;Não;Sim;Não;Sim;Sim;1 Ano;Sim;Cheque Eletrônico;93.8;2939.8;0.0;0.0;0
3244;Masculino;0.0;Não;Não;13.0;Sim;;DSL;Sim;Não;Não;Não;Não;Não;Mensal;Sim;Cartão de Crédito (Automático);54.5;568.2;0.0;0.0;0
6965;Feminino;1.0;Sim;Não;61.0;Sim;Sim;Fibra óptica;Sim;Sim;Sim;Sim;Não;Não;Mensal;Sim;Cartão de Crédito (Automático);94.2;5895.45;0.0;0.0;0
1275;Feminino;0.0;Sim;Não;55.0;Sim;;DSL;Sim;Sim;Não;Sim;Não;Não;2 Anos;Não;Cheque por Carta;56.8;3112.05;;0.0;0
2386;Feminino;0.0;Sim;Sim;43.0;Sim;Não;DSL;Não;Sim;Não;Não;Não;Não;Mensal;Não;Cheque por Carta;50.2;2169.4;0.0;0.0;0
157;Masculino;0.0;Sim;Sim;22.0;Sim;Não;;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;;Sem serviço de internet;1 Ano;Não;Cheque por Carta;20.15;419.9;0.0;0.0;0
234;Feminino;0.0;Não;Não;29.0;Sim;Sim;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;;Sem serviço de internet;Mensal;Não;Cheque Eletrônico;25.15;702;0.0;0.0;0
5935;Masculino;1.0;Não;Não;13.0;Sim;Não;DSL;Não;Sim;Não;Não;Sim;Não;Mensal;Sim;Cheque Eletrônico;59.9;788.35;1.0;0.0;0
6574;Feminino;1.0;Não;Não;9.0;Sim;Sim;;Não;Não;Sim;Não;Sim;Não;Mensal;Sim;Cheque Eletrônico;90.1;816.8;0.0;0.0;0
5787;Feminino;0.0;Não;Não;36.0;Sim;Não;Fibra óptica;Não;Não;Sim;;Não;Sim;Mensal;Sim;Cheque Eletrônico;87.55;3078.1;0.0;1.0;1
6978;Feminino;0.0;Sim;Sim;70.0;Sim;Sim;DSL;Sim;Sim;Sim;Sim;Sim;Não;2 Anos;Não;Cheque Eletrônico;80.7;5617.95;0.0;0.0;0
981;Masculino;0.0;Sim;Sim;40.0;Sim;Não;;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;2 Anos;Não;Cheque por Carta;19.6;808.95;0.0;0.0;0
3090;Masculino;;Não;Não;1.0;Sim;Não;DSL;Não;Não;Não;Não;Sim;Não;Mensal;Sim;Cheque por Carta;;53.5;0.0;;1
3332;Masculino;0.0;Não;Não;1.0;Sim;Não;DSL;Não;Não;Não;Não;Não;Não;Mensal;Não;Cheque por Carta;46.3;46.3;0.0;0.0;1
5883;Feminino;0.0;Não;Não;13.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Mensal;Sim;Cheque por Carta;20.3;275.4;0.0;0.0;0
136;Feminino;0.0;Não;Não;23.0;Sim;Não;Fibra óptica;Sim;Não;Não;Não;Não;Não;Mensal;Sim;Transferência Bancária (Automática);75.0;1778.5;;0.0;0
6364;Masculino;0.0;Não;Sim;27.0;Sim;Sim;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;2 Anos;Sim;Cartão de Crédito (Automático);25.85;788.55;4.0;0.0;0
3208;Masculino;0.0;Sim;Não;48.0;Sim;Sim;DSL;Não;Sim;Sim;Não;;Sim;;Sim;Cartão de Crédito (Automático);;3420.5;5.0;0.0;0
626;Masculino;0.0;Sim;;23.0;Sim;Sim;Fibra óptica;Não;Sim;Sim;Não;Não;Não;Mensal;Não;Cheque Eletrônico;;1968.1;0.0;0.0;0
1272;Masculino;0.0;Sim;Sim;5.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;;Sem serviço de internet;Sem serviço de internet;Mensal;Não;;19.45;86.05;0.0;0.0;0
3944;Feminino;0.0;Sim;Sim;9.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;1 Ano;Não;Cheque por Carta;20.25;172.35;0.0;0.0;0
4773;Masculino;0.0;Não;Não;44.0;Não;Sem serviço de telefone;DSL;Não;Sim;Sim;Não;Sim;Sim;1 Ano;Sim;Cheque por Carta;53.95;2375.4;0.0;4.0;1
4064;Feminino;0.0;;Não;1.0;Sim;Não;DSL;Sim;Não;Não;Não;Não;Não;Mensal;Não;Cheque Eletrônico;50.15;50.15;0.0;0.0;0
5754;Feminino;0.0;Sim;;;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Mensal;Não;Transferência Bancária (Automática);19.05;454.05;0.0;0.0;0
293;Feminino;1.0;Não;Não;6.0;Sim;Não;;Não;Não;Não;Não;Sim;Sim;Mensal;Sim;Cheque Eletrônico;89.35;567.8;0.0;0.0;0
4099;Feminino;0.0;Não;Não;6.0;Não;Sem serviço de telefone;DSL;Sim;Não;Não;Não;Não;Não;Mensal;Não;Transferência Bancária (Automática);29.45;161.45;5.0;0.0;0
2844;Feminino;1.0;Sim;Não;4.0;Sim;Sim;Fibra óptica;Sim;Não;Não;Não;Sim;Sim;Mensal;Sim;Cheque Eletrônico;;347.65;;1.0;1
3612;Masculino;0.0;Não;Não;21.0;Sim;Sim;Fibra óptica;Não;Não;Não;Não;Não;Não;Mensal;Sim;Cheque Eletrônico;73.7;1558.7;0.0;0.0;0
2996;Feminino;0.0;Não;Não;18.0;Sim;Sim;DSL;Sim;Não;Sim;;Não;Não;Mensal;Sim;Cheque por Carta;60.6;1156.35;0.0;0.0;0
4821;;0.0;Sim;Não;56.0;Não;Sem serviço de telefone;DSL;Não;Não;Sim;Sim;Sim;Sim;1 Ano;Sim;Transferência Bancária (Automática);54.05;2959.8;5.0;0.0;0
6244;Masculino;1.0;Sim;Não;54.0;Sim;Sim;Fibra óptica;Não;Não;Sim;Não;Sim;Sim;Mensal;Sim;Cartão de Crédito (Automático);99.05;5295.7;0.0;0.0;
3150;Masculino;0.0;Não;Não;17.0;Não;Sem serviço de telefone;;Não;Não;Não;Não;Não;Não;Mensal;Sim;Cheque por Carta;25.65;440.2;0.0;0.0;0
3970;Masculino;0.0;Sim;Sim;42.0;Sim;Não;DSL;Sim;Não;Não;Sim;;Sim;1 Ano;Não;Cartão de Crédito (Automático);63.7;2763.35;0.0;0.0;0
2315;Masculino;0.0;Sim;Sim;35.0;Sim;Sim;DSL;Não;;Não;Sim;Sim;Sim;1 Ano;Sim;Transferência Bancária (Automática);73.45;2661.1;2.0;0.0;
7025;Feminino;0.0;Não;Não;18.0;Sim;Sim;Fibra óptica;Não;Não;Sim;Sim;Não;Sim;Mensal;;Transferência Bancária (Automática);95.05;1679.4;0.0;0.0;0
6316;Masculino;0.0;Sim;Sim;63.0;Sim;Sim;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;2 Anos;Não;Cheque por Carta;25.25;1573.05;5.0;4.0;0
2005;Feminino;0.0;Sim;Sim;49.0;Sim;Sim;Fibra óptica;Não;Sim;Não;Não;Sim;Sim;1 Ano;Não;Cheque por Carta;100.45;4941.8;5.0;4.0;1
3417;Feminino;0.0;Sim;Sim;8.0;Sim;Não;DSL;Não;Sim;Não;Sim;Não;Não;Mensal;Não;Transferência Bancária (Automática);56.3;401.5;0.0;0.0;0
3762;Masculino;0.0;Não;Não;15.0;Sim;Sim;DSL;Não;Não;Não;Não;Não;Não;Mensal;;Cheque Eletrônico;49.0;749.25;0.0;0.0;0
6054;Feminino;0.0;Sim;Sim;;Sim;Sim;Fibra óptica;Não;Sim;Sim;Não;Sim;Não;Mensal;Sim;Transferência Bancária (Automática);97.35;3457.9;0.0;3.0;1
1462;Masculino;0.0;Sim;Não;36.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;1 Ano;Não;Cheque por Carta;20.0;666.75;0.0;0.0;0
6874;Feminino;0.0;Sim;Não;31.0;Sim;Não;DSL;Não;Não;Não;Sim;Não;Não;Mensal;Sim;Cheque por Carta;14.0;1498.55;0.0;0.0;
4404;Masculino;0.0;Não;Não;106.0;Sim;Não;Fibra óptica;;;Sim;Não;Não;Sim;Mensal;Sim;Cheque Eletrônico;89.55;2187.15;0.0;0.0;0
3329;Feminino;0.0;Sim;Não;18.0;Sim;Não;DSL;Não;Não;Não;Sim;Não;Não;Mensal;Sim;Cheque por Carta;181.0;908.75;0.0;0.0;0
4290;Feminino;0.0;Sim;Sim;1.0;Não;Sem serviço de telefone;DSL;Não;Não;Não;Sim;;Não;Mensal;Não;Cheque Eletrônico;40.1;40.1;0.0;0.0;1
6528;Masculino;0.0;Sim;Sim;70.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;;2 Anos;;Cartão de Crédito (Automático);20.35;;0.0;2.0;0
3249;Feminino;0.0;Sim;Sim;10.0;Sim;Não;DSL;;Sim;Sim;Não;Não;Não;;Sim;Cheque por Carta;55.55;551.3;0.0;0.0;0
5244;Feminino;0.0;;Não;45.0;Sim;Sim;Fibra óptica;Não;Não;Sim;Não;Não;Sim;Mensal;Sim;Cartão de Crédito (Automático);89.3;4192.15;0.0;0.0;0
5284;Feminino;1.0;;Não;5.0;Não;Sem serviço de telefone;DSL;Não;Não;Não;Não;Sim;Sim;Mensal;Não;Cheque Eletrônico;45.7;198;0.0;0.0;1
6944;Masculino;0.0;Não;Não;3.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Mensal;Sim;Cheque por Carta;19.1;;2.0;0.0;0
6921;Masculino;0.0;Não;Não;54.0;Sim;Sim;Fibra óptica;Não;Sim;Não;Não;Não;Não;Mensal;Sim;Transferência Bancária (Automática);79.85;4308.25;0.0;0.0;
